,MATCHID,DATE,SEASON,HOME,AWAY,W_HOME,W_AWAY,HOME_FG,AWAY_FG,HOME_FGA,AWAY_FGA,HOME_FG_PCT,AWAY_FG_PCT,HOME_FG3,AWAY_FG3,HOME_FG3A,AWAY_FG3A,HOME_FG3_PCT,AWAY_FG3_PCT,HOME_FT,AWAY_FT,HOME_FTA,AWAY_FTA,HOME_FT_PCT,AWAY_FT_PCT,HOME_OFF_REB,AWAY_OFF_REB,HOME_DEF_REB,AWAY_DEF_REB,HOME_TOT_REB,AWAY_TOT_REB,HOME_AST,AWAY_AST,HOME_STL,AWAY_STL,HOME_TURNOVERS,AWAY_TURNOVERS,HOME_BLK,AWAY_BLK,HOME_PTS,AWAY_PTS
6005,0022200914,02/26/2023,2022-23,Cavaliers,Raptors,1,0,44,36,84,93,0.524,0.387,18,9,36,25,0.5,0.36,12,12,14,15,0.857,0.8,8,13,37,30,52,50,31,19,7,4,14,14,5,4,118,93
6006,0022200886,02/23/2023,2022-23,Cavaliers,Nuggets,0,1,43,39,90,84,0.478,0.464,6,17,26,36,0.231,0.472,17,20,20,23,0.85,0.87,13,18,28,29,47,51,24,30,10,7,11,16,2,4,109,115
6007,0022200875,02/15/2023,2022-23,76ers,Cavaliers,1,0,39,41,78,82,0.5,0.5,13,10,27,30,0.481,0.333,27,20,29,25,0.931,0.8,8,10,30,25,46,41,24,23,7,7,12,8,4,5,118,112
6008,0022200858,02/13/2023,2022-23,Cavaliers,Spurs,1,0,44,43,78,85,0.564,0.506,9,8,28,21,0.321,0.381,20,15,25,20,0.8,0.75,11,11,25,24,39,47,21,27,8,10,14,18,6,1,117,109
6009,0022200852,02/11/2023,2022-23,Cavaliers,Bulls,1,0,36,36,86,74,0.419,0.486,9,5,35,21,0.257,0.238,16,12,19,15,0.842,0.8,10,6,29,38,44,50,26,27,9,7,13,23,4,3,97,89
6010,0022200842,02/10/2023,2022-23,Pelicans,Cavaliers,0,1,39,48,82,85,0.476,0.565,9,10,24,28,0.375,0.357,20,12,25,15,0.8,0.8,11,12,23,29,43,45,25,28,8,9,14,14,3,5,107,118
6011,0022200822,02/08/2023,2022-23,Cavaliers,Pistons,1,0,43,30,87,81,0.494,0.37,6,8,26,32,0.231,0.25,21,17,25,18,0.84,0.944,13,9,37,23,61,39,30,19,8,8,13,14,4,6,113,85
6012,0022200809,02/06/2023,2022-23,Wizards,Cavaliers,0,1,35,44,82,78,0.427,0.564,6,12,28,29,0.214,0.414,15,14,19,20,0.789,0.7,7,7,30,36,41,50,20,26,8,9,14,17,5,6,91,114
6013,0022200803,02/05/2023,2022-23,Pacers,Cavaliers,0,1,40,46,92,88,0.435,0.523,8,15,32,37,0.25,0.405,15,15,22,16,0.682,0.938,12,8,30,38,50,52,28,33,3,7,13,13,6,5,103,122
6014,0022200779,02/02/2023,2022-23,Cavaliers,Grizzlies,1,0,49,41,91,87,0.538,0.471,14,10,29,23,0.483,0.435,16,21,22,22,0.727,0.955,9,11,32,33,48,47,33,22,12,8,16,18,7,5,128,113
6015,0022200764,01/31/2023,2022-23,Cavaliers,Heat,0,1,40,34,83,78,0.482,0.436,11,14,40,31,0.275,0.452,6,18,12,25,0.5,0.72,5,9,34,36,46,54,32,21,9,7,13,15,6,3,97,100
6016,0022200754,01/29/2023,2022-23,Cavaliers,Clippers,1,0,44,37,78,89,0.564,0.416,20,2,33,19,0.606,0.105,14,23,19,27,0.737,0.852,4,15,31,30,41,54,35,17,9,6,13,15,7,0,122,99
6017,0022200739,01/27/2023,2022-23,Thunder,Cavaliers,1,0,40,39,76,88,0.526,0.443,10,8,18,29,0.556,0.276,22,14,25,18,0.88,0.778,10,11,36,26,51,41,19,27,5,9,15,10,2,5,112,100
6018,0022200733,01/26/2023,2022-23,Rockets,Cavaliers,0,1,39,40,76,87,0.513,0.46,5,15,21,36,0.238,0.417,12,18,20,22,0.6,0.818,10,11,36,25,54,42,24,29,5,12,22,10,6,4,95,113
6019,0022200715,01/24/2023,2022-23,Knicks,Cavaliers,1,0,37,40,75,87,0.493,0.46,17,12,33,33,0.515,0.364,14,11,21,16,0.667,0.688,9,10,33,31,49,48,25,29,4,8,17,12,3,4,105,103
6020,0022200695,01/21/2023,2022-23,Cavaliers,Bucks,1,0,48,39,86,86,0.558,0.453,7,14,22,39,0.318,0.359,11,10,17,11,0.647,0.909,9,7,32,29,47,45,33,24,9,3,9,16,3,6,114,102
6021,0022200685,01/20/2023,2022-23,Cavaliers,Warriors,0,1,42,42,84,86,0.5,0.488,14,23,33,43,0.424,0.535,16,13,19,19,0.842,0.684,10,14,25,31,41,54,24,25,7,9,15,18,8,4,114,120
6022,0022200672,01/18/2023,2022-23,Grizzlies,Cavaliers,1,0,44,42,97,82,0.454,0.512,11,16,34,35,0.324,0.457,16,14,22,21,0.727,0.667,15,11,27,36,53,53,22,29,10,4,8,19,7,7,115,114
6023,0022200658,01/16/2023,2022-23,Cavaliers,Pelicans,1,0,39,38,80,75,0.488,0.507,9,10,28,27,0.321,0.37,26,17,33,22,0.788,0.773,13,3,30,25,52,38,22,26,5,9,15,17,4,1,113,103
6024,0022200645,01/14/2023,2022-23,Timberwolves,Cavaliers,1,0,45,37,80,76,0.563,0.487,9,8,28,28,0.321,0.286,11,20,15,23,0.733,0.87,4,8,27,32,38,43,22,24,10,5,15,18,5,2,110,102
6025,0022200631,01/12/2023,2022-23,Trail Blazers,Cavaliers,0,1,40,44,78,89,0.513,0.494,11,7,33,22,0.333,0.318,22,24,29,31,0.759,0.774,5,12,31,32,46,51,17,28,6,6,17,11,4,1,113,119
6026,0022200614,01/10/2023,2022-23,Jazz,Cavaliers,1,0,38,42,87,90,0.437,0.467,10,10,36,37,0.278,0.27,30,20,37,24,0.811,0.833,15,7,39,30,65,43,21,18,3,7,16,5,3,7,116,114
6027,0022200603,01/08/2023,2022-23,Suns,Cavaliers,0,1,37,45,84,78,0.44,0.577,14,11,26,29,0.538,0.379,10,11,11,17,0.909,0.647,6,3,30,36,41,46,22,29,7,8,16,14,2,5,98,112
6028,0022200588,01/06/2023,2022-23,Nuggets,Cavaliers,1,0,43,40,81,88,0.531,0.455,17,10,35,26,0.486,0.385,18,18,23,32,0.783,0.563,13,18,36,22,55,50,28,30,5,7,14,7,4,5,121,108
6029,0022200565,01/04/2023,2022-23,Cavaliers,Suns,1,0,30,32,77,81,0.39,0.395,11,10,36,28,0.306,0.357,19,14,23,18,0.826,0.778,7,8,39,41,51,53,15,24,9,8,15,15,4,3,90,88
6030,0022200552,01/02/2023,2022-23,Cavaliers,Bulls,1,0,48,47,92,95,0.522,0.495,16,10,46,33,0.348,0.303,33,30,45,34,0.733,0.882,13,6,34,36,57,51,27,22,1,8,10,7,3,2,145,134
6031,0022200540,12/31/2022,2022-23,Bulls,Cavaliers,0,1,39,39,81,85,0.481,0.459,7,13,21,38,0.333,0.342,17,12,24,19,0.708,0.632,9,15,31,35,48,54,14,20,15,9,15,21,6,5,102,103
6032,0022200524,12/29/2022,2022-23,Pacers,Cavaliers,1,0,48,50,85,96,0.565,0.521,19,12,31,28,0.613,0.429,20,14,21,20,0.952,0.7,4,17,28,27,38,52,28,29,6,7,9,11,8,4,135,126
6033,0022200498,12/26/2022,2022-23,Cavaliers,Nets,0,1,39,47,82,82,0.476,0.573,13,18,36,30,0.361,0.6,26,13,30,17,0.867,0.765,10,7,23,31,39,47,21,27,8,7,12,17,3,4,117,125
6034,0022200484,12/23/2022,2022-23,Cavaliers,Raptors,0,1,39,42,76,84,0.513,0.5,11,19,33,37,0.333,0.514,18,15,30,18,0.6,0.833,6,11,29,34,46,48,27,25,9,10,15,19,4,2,107,118
6035,0022200466,12/21/2022,2022-23,Cavaliers,Bucks,1,0,41,39,85,83,0.482,0.47,10,13,32,30,0.313,0.433,22,15,28,22,0.786,0.682,9,13,28,33,48,53,22,20,8,7,10,21,3,5,114,106
6036,0022200452,12/19/2022,2022-23,Cavaliers,Jazz,1,0,43,36,70,93,0.614,0.387,15,10,26,34,0.577,0.294,21,17,26,23,0.808,0.739,4,15,41,20,52,43,24,19,5,9,23,14,4,2,122,99
6037,0022200440,12/17/2022,2022-23,Cavaliers,Mavericks,1,0,40,36,94,88,0.426,0.409,7,15,36,49,0.194,0.306,13,12,22,19,0.591,0.632,9,5,42,40,65,57,23,19,6,5,13,12,5,6,100,99
6038,0022200431,12/16/2022,2022-23,Cavaliers,Pacers,1,0,38,42,76,80,0.5,0.525,14,11,31,36,0.452,0.306,28,17,32,19,0.875,0.895,6,5,28,28,42,40,23,34,6,6,10,10,2,4,118,112
6039,0022200421,12/14/2022,2022-23,Mavericks,Cavaliers,0,1,29,41,74,78,0.392,0.526,13,8,38,24,0.342,0.333,19,15,26,19,0.731,0.789,6,5,27,38,41,52,17,26,2,5,13,9,3,2,90,105
6040,0022200406,12/12/2022,2022-23,Spurs,Cavaliers,1,0,46,45,97,92,0.474,0.489,9,5,27,23,0.333,0.217,11,16,16,17,0.688,0.941,19,15,27,29,51,53,25,21,6,7,13,15,2,7,112,111
6041,0022200390,12/10/2022,2022-23,Cavaliers,Thunder,1,0,40,38,85,83,0.471,0.458,12,10,32,29,0.375,0.345,18,16,26,20,0.692,0.8,12,7,36,33,55,47,25,25,6,8,13,11,4,6,110,102
6042,0022200381,12/09/2022,2022-23,Cavaliers,Kings,0,1,34,35,79,66,0.43,0.53,10,16,30,33,0.333,0.485,17,20,22,32,0.773,0.625,8,5,28,33,48,45,20,21,7,11,20,19,4,5,95,106
6043,0022200360,12/06/2022,2022-23,Cavaliers,Lakers,1,0,48,38,93,89,0.516,0.427,7,6,27,36,0.259,0.167,13,20,17,24,0.765,0.833,9,14,35,29,53,51,25,16,11,4,8,16,3,6,116,102
6044,0022200348,12/04/2022,2022-23,Knicks,Cavaliers,1,0,35,29,86,83,0.407,0.349,5,8,29,35,0.172,0.229,17,15,21,20,0.81,0.75,14,8,40,31,63,51,17,17,6,7,21,19,3,6,92,81
6045,0022200330,12/02/2022,2022-23,Cavaliers,Magic,1,0,41,40,84,81,0.488,0.494,16,8,42,23,0.381,0.348,9,8,9,12,1.0,0.667,5,11,28,29,40,48,22,19,7,6,13,18,5,4,107,96
6046,0022200312,11/30/2022,2022-23,Cavaliers,76ers,1,0,45,32,74,77,0.608,0.416,15,6,29,26,0.517,0.231,8,15,10,18,0.8,0.833,6,7,34,23,44,35,28,19,10,7,19,16,3,1,113,85
6047,0022200303,11/28/2022,2022-23,Raptors,Cavaliers,1,0,37,34,84,90,0.44,0.378,12,7,28,38,0.429,0.184,14,13,17,16,0.824,0.813,7,13,38,34,57,52,23,21,4,7,12,10,5,3,100,88
6048,0022200295,11/27/2022,2022-23,Pistons,Cavaliers,0,1,36,33,79,77,0.456,0.429,8,8,28,28,0.286,0.286,14,28,26,33,0.538,0.848,7,10,29,31,53,51,14,14,9,3,16,14,6,4,94,102
6049,0022200280,11/25/2022,2022-23,Bucks,Cavaliers,1,0,42,34,83,87,0.506,0.391,15,12,32,33,0.469,0.364,18,22,25,26,0.72,0.846,8,10,35,31,55,50,27,12,4,9,13,9,9,2,117,102
6050,0022200261,11/23/2022,2022-23,Cavaliers,Trail Blazers,1,0,41,35,74,78,0.554,0.449,12,13,27,31,0.444,0.419,20,13,23,13,0.87,1.0,11,11,28,21,44,35,22,28,4,9,17,17,4,4,114,96
6051,0022200244,11/20/2022,2022-23,Cavaliers,Heat,1,0,44,31,83,80,0.53,0.388,13,6,37,31,0.351,0.194,12,19,16,22,0.75,0.864,13,11,36,19,58,37,31,17,7,6,20,16,1,3,113,87
6052,0022200225,11/18/2022,2022-23,Cavaliers,Hornets,1,0,49,44,92,110,0.533,0.4,8,14,28,44,0.286,0.318,26,20,32,24,0.813,0.833,7,17,43,36,58,61,25,24,8,11,20,16,8,6,132,122
6053,0022200216,11/16/2022,2022-23,Bucks,Cavaliers,1,0,41,36,86,84,0.477,0.429,16,12,39,28,0.41,0.429,15,14,27,17,0.556,0.824,13,6,39,28,67,41,26,22,5,7,14,8,6,7,113,98
6054,0022200193,11/13/2022,2022-23,Cavaliers,Timberwolves,0,1,40,46,89,82,0.449,0.561,17,12,34,24,0.5,0.5,27,25,39,34,0.692,0.735,16,11,24,36,51,55,22,30,6,5,10,13,1,4,124,129
6055,0022200182,11/11/2022,2022-23,Warriors,Cavaliers,1,0,40,37,82,92,0.488,0.402,15,8,36,30,0.417,0.267,11,19,14,26,0.786,0.731,8,14,36,32,50,57,29,25,5,6,15,13,3,3,106,101
6056,0022200171,11/09/2022,2022-23,Kings,Cavaliers,1,0,40,46,76,86,0.526,0.535,17,11,39,26,0.436,0.423,30,17,35,20,0.857,0.85,2,12,22,30,33,51,30,24,12,4,9,18,4,1,127,120
6057,0022200158,11/07/2022,2022-23,Clippers,Cavaliers,1,0,40,43,79,83,0.506,0.518,17,16,38,33,0.447,0.485,22,15,28,21,0.786,0.714,4,10,27,38,36,55,19,29,8,6,9,17,2,2,119,117
6058,0022200140,11/06/2022,2022-23,Lakers,Cavaliers,0,1,40,37,87,84,0.46,0.44,8,8,27,32,0.296,0.25,12,32,21,36,0.571,0.889,10,9,33,39,50,57,24,19,4,7,17,14,4,6,100,114
6059,0022200120,11/04/2022,2022-23,Pistons,Cavaliers,0,1,31,44,83,81,0.373,0.543,13,11,37,26,0.351,0.423,13,13,15,16,0.867,0.813,9,10,25,37,40,54,16,30,10,5,19,19,6,13,88,112
6060,0022200090,10/30/2022,2022-23,Cavaliers,Knicks,1,0,41,45,89,92,0.461,0.489,23,10,50,27,0.46,0.37,16,8,19,16,0.842,0.5,10,12,33,33,50,56,33,26,3,9,14,14,5,2,121,108
6061,0022200056,10/26/2022,2022-23,Cavaliers,Magic,1,0,36,35,87,81,0.414,0.432,10,6,33,24,0.303,0.25,21,16,30,21,0.7,0.762,12,10,31,33,59,52,25,19,6,6,13,17,3,6,103,92
6062,0022200039,10/23/2022,2022-23,Cavaliers,Wizards,1,0,41,43,96,87,0.427,0.494,13,12,33,28,0.394,0.429,22,9,25,15,0.88,0.6,16,4,32,31,56,52,19,25,10,9,13,20,5,4,117,107
6063,0022200032,10/22/2022,2022-23,Bulls,Cavaliers,0,1,34,48,84,85,0.405,0.565,7,16,29,27,0.241,0.593,21,16,25,18,0.84,0.889,10,8,25,40,37,56,19,32,12,4,10,18,7,5,96,128
6064,0022200008,10/19/2022,2022-23,Raptors,Cavaliers,1,0,36,38,86,77,0.419,0.494,13,10,30,28,0.433,0.357,23,19,32,23,0.719,0.826,12,6,29,32,56,46,19,25,15,5,13,17,4,5,108,105
6065,0022201225,04/09/2023,2022-23,Timberwolves,Pelicans,1,0,39,40,82,90,0.476,0.444,13,3,36,21,0.361,0.143,22,25,31,29,0.71,0.862,8,11,34,38,50,56,25,18,7,13,17,15,8,3,113,108
6066,0022201209,04/07/2023,2022-23,Pelicans,Knicks,1,0,42,38,79,88,0.532,0.432,10,14,28,43,0.357,0.326,19,15,20,20,0.95,0.75,4,7,39,30,48,45,27,19,4,5,12,10,7,2,113,105
6067,0022201194,04/05/2023,2022-23,Pelicans,Grizzlies,1,0,44,50,88,104,0.5,0.481,21,12,39,36,0.538,0.333,29,19,39,25,0.744,0.76,8,15,36,34,56,58,35,33,9,10,16,14,8,6,138,131
6068,0022201185,04/04/2023,2022-23,Pelicans,Kings,0,1,37,46,84,91,0.44,0.505,7,17,20,42,0.35,0.405,22,12,27,15,0.815,0.8,9,11,28,32,50,50,20,35,6,8,14,12,4,4,103,121
6069,0022201162,04/01/2023,2022-23,Pelicans,Clippers,1,0,42,42,86,85,0.488,0.494,7,11,17,29,0.412,0.379,31,19,35,23,0.886,0.826,14,11,26,26,48,47,21,25,6,5,7,13,5,4,122,114
6070,0022201147,03/30/2023,2022-23,Nuggets,Pelicans,0,1,32,38,80,80,0.4,0.475,4,13,28,27,0.143,0.481,20,18,32,22,0.625,0.818,11,8,29,38,54,52,21,22,4,6,10,12,5,1,88,107
6071,0022201135,03/28/2023,2022-23,Warriors,Pelicans,1,0,43,42,82,90,0.524,0.467,18,12,40,27,0.45,0.444,16,13,22,14,0.727,0.929,11,11,30,30,47,47,32,30,11,6,19,19,4,4,120,109
6072,0022201127,03/27/2023,2022-23,Trail Blazers,Pelicans,0,1,35,49,90,86,0.389,0.57,7,12,33,28,0.212,0.429,13,14,15,17,0.867,0.824,6,8,23,45,38,59,15,31,6,5,12,17,2,6,90,124
6073,0022201112,03/25/2023,2022-23,Clippers,Pelicans,0,1,39,51,75,96,0.52,0.531,15,21,33,34,0.455,0.618,17,8,21,9,0.81,0.889,2,12,29,33,34,52,29,36,9,11,20,16,6,3,110,131
6074,0022201095,03/23/2023,2022-23,Pelicans,Hornets,1,0,45,38,98,83,0.459,0.458,11,9,34,37,0.324,0.243,14,11,15,16,0.933,0.688,11,4,41,34,58,46,26,24,11,8,11,17,0,4,115,96
6075,0022201080,03/21/2023,2022-23,Pelicans,Spurs,1,0,45,30,81,87,0.556,0.345,10,13,24,41,0.417,0.317,19,11,23,19,0.826,0.579,5,10,44,27,59,46,31,22,8,8,16,16,2,3,119,84
6076,0022201067,03/19/2023,2022-23,Rockets,Pelicans,0,1,31,42,76,85,0.408,0.494,9,13,33,31,0.273,0.419,36,20,38,24,0.947,0.833,8,10,28,29,46,48,15,28,4,7,13,10,2,4,107,117
6077,0022201051,03/17/2023,2022-23,Rockets,Pelicans,1,0,43,39,88,82,0.489,0.476,11,12,32,28,0.344,0.429,17,22,24,25,0.708,0.88,15,8,37,27,59,39,20,22,9,8,13,9,3,5,114,112
6078,0022201030,03/14/2023,2022-23,Pelicans,Lakers,0,1,42,40,98,82,0.429,0.488,11,18,43,39,0.256,0.462,13,25,20,28,0.65,0.893,15,15,26,37,51,57,23,24,9,8,12,18,3,2,108,123
6079,0022201017,03/12/2023,2022-23,Pelicans,Trail Blazers,1,0,43,43,86,88,0.5,0.489,19,10,40,33,0.475,0.303,22,14,29,20,0.759,0.7,8,10,35,36,50,51,35,26,11,10,15,19,7,2,127,110
6080,0022201011,03/11/2023,2022-23,Pelicans,Thunder,0,1,34,37,81,80,0.42,0.463,12,9,34,28,0.353,0.321,16,27,19,32,0.842,0.844,8,4,35,34,48,50,23,17,3,11,22,12,4,2,96,110
6081,0022200988,03/08/2023,2022-23,Pelicans,Mavericks,1,0,42,38,83,88,0.506,0.432,13,16,27,46,0.481,0.348,16,14,18,19,0.889,0.737,9,5,40,29,55,43,32,24,4,7,15,9,6,0,113,106
6082,0022200976,03/06/2023,2022-23,Kings,Pelicans,1,0,47,43,83,80,0.566,0.538,16,11,38,29,0.421,0.379,13,11,20,14,0.65,0.786,6,7,27,33,41,42,39,29,7,6,11,16,3,4,123,108
6083,0022200953,03/03/2023,2022-23,Warriors,Pelicans,1,0,40,34,78,77,0.513,0.442,10,10,31,29,0.323,0.345,18,21,20,27,0.9,0.778,9,7,34,22,50,39,28,20,7,9,18,13,4,4,108,99
6084,0022200941,03/01/2023,2022-23,Trail Blazers,Pelicans,0,1,36,46,81,89,0.444,0.517,11,9,38,25,0.289,0.36,27,20,29,23,0.931,0.87,12,11,29,30,44,49,18,23,5,9,14,6,8,4,110,121
6085,0022200922,02/27/2023,2022-23,Pelicans,Magic,0,1,34,36,76,79,0.447,0.456,6,9,27,34,0.222,0.265,19,20,23,26,0.826,0.769,9,11,29,32,45,50,23,21,9,9,17,17,2,1,93,101
6086,0022200906,02/25/2023,2022-23,Knicks,Pelicans,1,0,45,40,88,102,0.511,0.392,19,8,48,38,0.396,0.211,19,18,23,21,0.826,0.857,11,13,43,26,66,46,24,25,1,11,19,7,7,0,128,106
6087,0022200890,02/23/2023,2022-23,Raptors,Pelicans,1,0,43,39,92,84,0.467,0.464,9,13,31,30,0.29,0.433,20,19,25,25,0.8,0.76,11,6,37,37,55,50,17,23,10,6,12,13,5,2,115,110
6088,0022200882,02/15/2023,2022-23,Lakers,Pelicans,1,0,44,39,83,89,0.53,0.438,10,7,37,25,0.27,0.28,22,17,36,24,0.611,0.708,6,13,37,37,53,57,32,24,5,5,11,15,8,3,120,102
6089,0022200864,02/13/2023,2022-23,Thunder,Pelicans,0,1,38,39,90,74,0.422,0.527,9,9,33,30,0.273,0.3,15,16,18,18,0.833,0.889,14,4,29,29,54,38,20,19,8,13,17,19,3,8,100,103
6090,0022200807,02/05/2023,2022-23,Pelicans,Kings,1,0,48,35,85,82,0.565,0.427,14,11,26,42,0.538,0.262,26,23,34,27,0.765,0.852,12,11,36,27,55,41,26,23,11,5,11,15,3,5,136,104
6091,0022200798,02/04/2023,2022-23,Pelicans,Lakers,1,0,52,45,100,94,0.52,0.479,9,11,30,32,0.3,0.344,18,25,20,33,0.9,0.758,14,13,34,31,54,53,28,30,6,4,11,9,0,3,131,126
6092,0022200782,02/02/2023,2022-23,Mavericks,Pelicans,1,0,37,42,85,84,0.435,0.5,14,5,41,20,0.341,0.25,23,17,29,21,0.793,0.81,6,12,30,38,45,55,16,27,10,6,8,17,3,5,111,106
6093,0022200768,01/31/2023,2022-23,Nuggets,Pelicans,1,0,43,42,87,85,0.494,0.494,16,8,36,27,0.444,0.296,20,21,24,25,0.833,0.84,10,8,34,28,51,44,33,28,7,13,18,15,3,2,122,113
6094,0022200755,01/29/2023,2022-23,Bucks,Pelicans,1,0,53,41,96,93,0.552,0.441,17,13,43,34,0.395,0.382,12,15,20,21,0.6,0.714,12,8,45,30,63,46,27,25,7,7,12,12,4,3,135,110
6095,0022200747,01/28/2023,2022-23,Pelicans,Wizards,0,1,39,40,92,88,0.424,0.455,8,11,29,36,0.276,0.306,17,22,19,29,0.895,0.759,8,13,34,40,47,63,21,18,9,5,10,18,8,8,103,113
6096,0022200724,01/25/2023,2022-23,Pelicans,Timberwolves,0,1,37,40,85,82,0.435,0.488,12,11,38,29,0.316,0.379,16,20,21,28,0.762,0.714,8,4,34,32,57,46,25,23,4,8,15,9,7,5,102,111
6097,0022200716,01/24/2023,2022-23,Pelicans,Nuggets,0,1,38,39,85,80,0.447,0.488,5,11,26,33,0.192,0.333,17,10,20,13,0.85,0.769,14,7,29,27,55,39,18,27,5,8,16,12,3,5,98,99
6098,0022200699,01/22/2023,2022-23,Heat,Pelicans,1,0,35,37,80,78,0.438,0.474,8,8,34,30,0.235,0.267,22,14,27,18,0.815,0.778,12,8,30,33,47,48,17,24,16,17,22,25,1,4,100,96
6099,0022200683,01/20/2023,2022-23,Magic,Pelicans,1,0,39,41,75,91,0.52,0.451,15,10,30,35,0.5,0.286,30,18,34,24,0.882,0.75,5,11,37,28,47,49,28,29,2,9,15,11,5,5,123,110
6100,0022200673,01/18/2023,2022-23,Pelicans,Heat,0,1,37,50,80,94,0.463,0.532,13,12,30,35,0.433,0.343,11,12,18,16,0.611,0.75,9,10,29,33,44,54,27,37,5,11,18,11,3,2,98,124
6101,0022200632,01/13/2023,2022-23,Pistons,Pelicans,0,1,43,42,90,86,0.478,0.488,7,11,30,31,0.233,0.355,17,21,24,30,0.708,0.7,7,8,35,40,47,60,20,29,7,7,13,17,3,3,110,116
6102,0022200605,01/09/2023,2022-23,Wizards,Pelicans,0,1,42,49,82,93,0.512,0.527,14,10,34,26,0.412,0.385,14,24,18,31,0.778,0.774,7,12,30,32,42,53,26,24,5,9,20,10,1,5,112,132
6103,0022200593,01/07/2023,2022-23,Mavericks,Pelicans,1,0,42,45,74,94,0.568,0.479,13,5,29,29,0.448,0.172,30,22,38,35,0.789,0.629,5,15,34,29,46,56,23,26,5,14,17,13,7,4,127,117
6104,0022200586,01/06/2023,2022-23,Pelicans,Nets,0,1,35,37,88,85,0.398,0.435,12,15,29,33,0.414,0.455,20,19,25,20,0.8,0.95,14,10,37,33,60,47,16,26,7,8,16,13,4,12,102,108
6105,0022200572,01/04/2023,2022-23,Pelicans,Rockets,1,0,41,39,89,88,0.461,0.443,14,12,38,38,0.368,0.316,23,18,26,27,0.885,0.667,15,12,36,31,57,52,25,25,6,10,15,13,6,4,119,108
6106,0022200554,01/02/2023,2022-23,76ers,Pelicans,1,0,41,42,86,84,0.477,0.5,15,11,35,29,0.429,0.379,23,16,28,20,0.821,0.8,7,10,28,39,41,55,26,26,9,3,10,17,6,6,120,111
6107,0022200543,12/31/2022,2022-23,Grizzlies,Pelicans,1,0,47,32,92,91,0.511,0.352,5,8,29,30,0.172,0.267,17,29,22,36,0.773,0.806,13,15,39,31,57,59,26,16,14,6,19,20,11,4,116,101
6108,0022200534,12/30/2022,2022-23,Pelicans,76ers,1,0,43,42,80,75,0.538,0.56,15,14,31,34,0.484,0.412,26,18,36,22,0.722,0.818,7,3,29,26,46,38,19,28,14,5,14,19,3,7,127,116
6109,0022200520,12/28/2022,2022-23,Pelicans,Timberwolves,1,0,39,42,81,83,0.481,0.506,11,10,23,29,0.478,0.345,30,24,43,32,0.698,0.75,9,5,34,30,58,46,22,18,6,6,15,11,4,8,119,118
6110,0022200502,12/26/2022,2022-23,Pelicans,Pacers,1,0,41,35,90,83,0.456,0.422,12,9,40,35,0.3,0.257,19,14,24,20,0.792,0.7,16,6,38,30,66,42,30,23,10,9,16,13,6,5,113,93
6111,0022200488,12/23/2022,2022-23,Thunder,Pelicans,0,1,47,41,102,94,0.461,0.436,13,13,35,37,0.371,0.351,18,33,25,40,0.72,0.825,10,13,37,42,54,68,27,30,9,10,18,21,5,4,125,128
6112,0022200477,12/22/2022,2022-23,Pelicans,Spurs,1,0,44,43,91,90,0.484,0.478,13,9,34,28,0.382,0.321,25,22,27,27,0.926,0.815,16,14,30,30,51,50,25,23,10,8,17,17,6,2,126,117
6113,0022200457,12/19/2022,2022-23,Pelicans,Bucks,0,1,42,45,99,81,0.424,0.556,18,13,45,40,0.4,0.325,17,25,24,31,0.708,0.806,17,8,27,36,54,52,30,26,9,8,15,18,0,6,119,128
6114,0022200444,12/17/2022,2022-23,Suns,Pelicans,1,0,39,45,83,77,0.47,0.584,15,14,41,30,0.366,0.467,25,10,35,13,0.714,0.769,10,4,25,32,46,43,23,27,6,2,8,17,3,5,118,114
6115,0022200426,12/15/2022,2022-23,Jazz,Pelicans,1,0,42,47,92,99,0.457,0.475,18,12,47,30,0.383,0.4,30,23,37,28,0.811,0.821,11,19,33,30,60,54,24,24,8,8,16,18,6,6,132,129
6116,0022200412,12/13/2022,2022-23,Jazz,Pelicans,1,0,49,37,103,93,0.476,0.398,15,4,47,27,0.319,0.148,8,22,12,33,0.667,0.667,19,15,40,28,67,58,31,25,4,12,22,17,10,3,121,100
6117,0022200395,12/11/2022,2022-23,Pelicans,Suns,1,0,50,49,86,105,0.581,0.467,8,13,25,38,0.32,0.342,21,13,28,17,0.75,0.765,7,19,36,23,50,53,31,34,10,7,17,15,3,5,129,124
6118,0022200384,12/09/2022,2022-23,Pelicans,Suns,1,0,46,43,90,86,0.511,0.5,8,22,27,44,0.296,0.5,28,9,35,13,0.8,0.692,13,8,31,29,52,46,27,30,10,6,11,17,1,3,128,117
6119,0022200371,12/07/2022,2022-23,Pelicans,Pistons,1,0,39,35,85,90,0.459,0.389,8,15,27,42,0.296,0.357,18,13,23,16,0.783,0.813,10,8,40,34,60,49,21,17,8,5,19,13,9,1,104,98
6120,0022200344,12/04/2022,2022-23,Pelicans,Nuggets,1,0,41,41,81,81,0.506,0.506,11,8,26,31,0.423,0.258,28,16,36,24,0.778,0.667,6,9,30,34,41,55,29,24,10,5,11,19,5,5,121,106
6121,0022200333,12/02/2022,2022-23,Spurs,Pelicans,0,1,38,40,98,92,0.388,0.435,11,12,39,42,0.282,0.286,12,25,16,26,0.75,0.962,10,10,39,43,61,56,26,25,4,9,12,9,4,5,99,117
